primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license,class_name,rms_reduced,rms_compressed,frequency_reduced,frequency_compressed,spectral_centroid_reduced,spectral_centroid_compressed,snr_reduced,snr_compressed,high_hnr_reduced,low_hnr_reduced,high_hnr_compressed,low_hnr_compressed,tonnetz_reduced,tonnetz_compressed,mfcc_reduced,mfcc_compressed,roll_off_reduced,roll_off_compressed,flatness_reduced,flatness_compressed,contrast_reduced,contrast_compressed
soulap1,[''],[''],soulap1/iNat439036.ogg,iNat,0.0,https://static.inaturalist.org/sounds/439036.wav,-22.7426,-46.8879,Vanellus chilensis,Southern Lapwing,MeireGodoi,cc-by-nc 4.0,Aves,0.00040273834,0.00033991618,1635.8380254077917,2245.2815396863457,3524.1777409366423,4367.565310256568,-6.3125668,-7.028458,-19.264532,-7.488746,-30.943413,-12.85891,-0.005636272785433179,-0.004431761278882747,-40.210945,-48.39883,5456.904318480365,6342.123818186532,0.071098275,0.071221486,22.454215482695435,22.72514350874804
roahaw,[''],[''],roahaw/iNat418255.ogg,iNat,0.0,https://static.inaturalist.org/sounds/418255.wav,6.3722,-75.5191,Rupornis magnirostris,Roadside Hawk,Ana Maria Benavides,cc-by-nc 4.0,Aves,0.0017666782,0.00020123472,495.56660225168895,7662.369242103861,2318.8680530764386,5795.664567880226,-3.7347028,-24.915367,-29.819107,-15.144201,-38.687824,-18.584795,0.0031426399521043754,0.0058130621193308914,-18.452663,-31.57683,5613.134339798328,9368.299617323764,0.02344275,0.19708787,19.960809401963377,19.79119505061317
laufal1,[''],[''],laufal1/iNat505946.ogg,iNat,0.0,https://static.inaturalist.org/sounds/505946.m4a,9.4065,-84.1479,Herpetotheres cachinnans,Laughing Falcon,Ty Sharrow,cc-by-nc 4.0,Aves,0.0023608971,0.0020720032,2519.3871674679476,3162.0582776149176,3832.490844973746,5050.236620900766,-8.456348,-9.822105,-22.218697,-2.5305173,-24.574348,-1.2315077,-0.04036810764142721,-0.045567657046975976,-21.053873,-33.90412,6242.038827572229,6555.590705151828,0.004334428,0.003406577,28.401469609948993,28.546504954225956
yecspi2,[''],"['call', 'duet', 'subsong']",yecspi2/XC808625.ogg,XC,4.0,https://xeno-canto.org/808625,-9.5937,-50.1049,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Dante Buzzetti,cc-by-nc-sa 4.0,Aves,0.005106714,0.0052213143,1702.4354997350254,4914.318277610254,4341.870705071103,5363.044554857215,-5.459556,-5.3051896,-36.46847,-7.8803926,-36.233086,-7.5310116,0.00011452737402653196,0.001428167517383266,-29.398123,-32.940968,6839.754047522787,7726.69598412002,0.15335709,0.12661052,21.352447094996382,22.110736648763158
strcuc1,[''],[''],strcuc1/iNat1252294.ogg,iNat,0.0,https://static.inaturalist.org/sounds/1252294.m4a,-31.3179,-64.501,Tapera naevia,Striped Cuckoo,Tomás Carranza Perales,cc-by 4.0,Aves,0.0010155449,0.00069152884,2065.4302378563752,2564.877318731402,2660.2065002070963,3989.6969491302284,-0.975952,-4.018839,-66.75773,-47.81546,-72.65191,-49.6121,0.0050708895401927806,0.005935217261260642,-28.505814,-33.719223,4248.459384774199,5521.602930030454,0.010003501,0.030729406,21.058330254299293,21.835568595678556
piepuf1,[''],"['call', 'song']",piepuf1/XC648681.ogg,XC,4.0,https://xeno-canto.org/648681,-9.3071,-49.9575,Notharchus tectus,Pied Puffbird,Dante Buzzetti,cc-by-nc-sa 4.0,Aves,0.0020367177,0.0021673192,1922.4960590196697,3047.3021164348725,3762.1993766328683,4753.5400629759,-4.9466166,-3.5412195,-31.128443,-8.493696,-31.169342,-8.634897,0.00123847681127914,0.0016556238590843652,-30.834967,-31.63395,6125.046195716054,6921.3949465584255,0.07523234,0.0865824,21.98846522503322,22.637678831008476
cotfly1,[''],['song'],cotfly1/XC472021.ogg,XC,0.0,https://xeno-canto.org/472021,-22.8407,-42.4648,Todirostrum cinereum,Common Tody-Flycatcher,Ricardo Gagliardi,cc-by-nc-sa 4.0,Aves,0.0018044022,0.0024334767,3826.0451248250547,4865.478642156633,4744.827594645492,5617.933512042009,-4.8747616,-1.81581,-45.89686,-24.599602,-51.231518,-27.519,0.02248253044753023,0.008488893853869313,-35.016094,-39.119118,6763.927680829797,7669.545050638463,0.09070315,0.06946517,20.557174856488903,20.866670412658987
socfly1,[''],['dawn song'],socfly1/XC714019.ogg,XC,4.0,https://xeno-canto.org/714019,-23.7995,-46.023,Myiozetetes similis,Social Flycatcher,Fernando Igor de Godoy,cc-by-nc-sa 4.0,Aves,0.0009530226,0.0011896087,3430.328505890392,4103.7130322769335,4207.657132006667,5512.214058119133,-2.2803774,-0.22235258,-43.79657,-25.566437,-47.790573,-27.960197,-0.007588361608891446,-0.0034739044683787536,-27.74834,-38.373257,6484.518919625852,7305.097429142442,0.03444541,0.054266308,22.611388947931953,22.601205762055496
bbwduc,[],['flight call'],bbwduc/XC264965.ogg,XC,5.0,https://xeno-canto.org/264965,18.0024,-94.5653,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Manuel Grosselet,cc-by-nc-sa 4.0,Aves,0.0067895944,0.0054942784,3676.2688596762005,4080.515595771752,2286.0881017340384,4958.789848289484,-6.151265,-5.344458,-23.931622,-10.844189,-51.214363,-36.619972,-0.0029115627476286998,0.0015369033990308967,-12.079995,-24.953665,3892.6061649133662,6970.717144956683,0.0025726093,0.025247725,23.837011377968636,23.198111076310354
rtlhum,[''],['song'],rtlhum/XC115487.ogg,XC,1.0,https://xeno-canto.org/115487,4.98,-74.262,Amazilia tzacatl,Rufous-tailed Hummingbird,Oswaldo Cortes,cc-by-nc-sa 3.0,Aves,0.0021438815,0.0009769087,636.0956352886403,2310.1583830092386,2525.8893807327695,4844.971234430085,-8.474768,-13.732514,-30.08957,-7.034587,-40.3698,-13.984102,-0.000912355733373808,-0.00014257340545005223,-15.579337,-28.423216,5427.181468290441,8017.107077205882,0.04514467,0.23379038,19.136820192225183,19.14103057708098
whbman1,[''],['song'],whbman1/XC164659.ogg,XC,4.0,https://xeno-canto.org/164659,-22.4334,-44.6334,Manacus manacus,White-bearded Manakin,Antonio Silveira,cc-by-nc-sa 3.0,Aves,0.012766484,0.014094476,1460.486290500912,5867.58676936443,4341.182202738697,5859.355974490464,-4.9081035,-3.6447394,-42.918606,-16.92915,-44.44129,-18.28882,-0.012226815220999446,-0.008551703160437345,-20.481766,-30.18756,7643.087859200959,8615.120100266862,0.18814749,0.18771517,19.71180976616298,20.088560859820934
grnkin,"['yebfly1', 'trokin']",['song'],grnkin/XC402073.ogg,XC,3.5,https://xeno-canto.org/402073,8.275,-77.8152,Chloroceryle americana,Green Kingfisher,Kent Livezey,cc-by-nc-sa 4.0,Aves,0.0041106935,0.0006393037,7721.7783598788865,4148.680347763397,2592.891256877116,6679.200869037332,-7.9897285,-25.884628,-16.968773,-3.9268444,-22.678526,-9.28889,0.0032735455938963523,0.0016085174929145489,-14.111126,-27.5395,5917.192870191197,9569.160436041475,0.00454159,0.04412615,21.690387922583575,21.391501112092904
whtdov,[''],['song'],whtdov/XC313905.ogg,XC,3.0,https://xeno-canto.org/313905,-31.4503,-57.9801,Leptotila verreauxi,White-tipped Dove,Pedro Rinaldi,cc-by-nc-sa 4.0,Aves,0.028278975,0.0021267643,191.7080242934689,250.2283410442714,315.21238904498534,656.0927747686156,-9.548529,-28.674904,3.5488055,14.154179,10.104089,16.975025,0.006161476021739291,0.004212446207102342,-3.3301752,-17.90164,597.0840173264954,940.8226340826303,0.0032891252,0.002969026,22.203029340974176,21.371588665819388
chbant1,['tropar'],['song'],chbant1/XC818502.ogg,XC,3.5,https://xeno-canto.org/818502,-0.3214,-78.9516,Poliocrania exsul,Chestnut-backed Antbird,Francesco Barberini,cc-by-nc-sa 4.0,Aves,0.0012243795,0.0007383088,939.7036977985044,1963.2872952666035,2327.7353453685632,3730.949415903816,-11.229874,-13.879227,-32.331623,-4.989672,-33.85433,-11.243644,0.002335612944896388,8.971563746427164e-06,-36.059742,-41.11651,4269.6455963564595,6162.599912831481,0.010107605,0.043102343,24.032428828334627,24.2368549562749
wbwwre1,[''],['song'],wbwwre1/XC185739.ogg,XC,5.0,https://xeno-canto.org/185739,14.8951,-86.8155,Henicorhina leucosticta,White-breasted Wood-Wren,Carlos Funes,cc-by-nc-sa 4.0,Aves,0.0065195146,0.0037211312,1165.7047887514493,3071.249521935616,2666.720769160798,4015.7441069883685,-1.8089975,-6.680028,-42.427628,-24.014654,-41.626045,-23.512646,0.010014736592871798,0.00855771466683468,-18.985271,-29.489328,4515.985036542339,6293.7871251260085,0.0102948975,0.020009734,21.839192213797816,22.69864123748898
greegr,[''],"['call', 'flight call']",greegr/XC532749.ogg,XC,4.0,https://xeno-canto.org/532749,35.5174,-120.6736,Ardea alba,Great Egret,Thomas G. Graves,cc-by-nc-sa 4.0,Aves,0.006956645,0.002501763,463.0227233546476,851.4857235209037,1516.5697528992187,3202.4277068273495,-3.3363118,-10.667506,-35.96527,-13.128997,-40.117393,-17.598682,-0.021998616560403472,-0.01700917802473209,-31.706223,-36.0982,2525.8929352262126,6330.1992843400185,0.0062727234,0.08718373,22.15035345300207,22.091527163278247
roahaw,[''],"['call', 'song', 'nuptial song']",roahaw/XC238991.ogg,XC,5.0,https://xeno-canto.org/238991,-0.693,-77.605,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0,Aves,0.009897053,0.0077808783,1517.1054534390837,3736.664245207271,3049.2349637143157,4989.347905192962,-5.1093173,-5.761082,-36.83929,-15.074455,-40.46137,-20.390553,0.0013493421132374376,-0.0008220064774377451,-9.389579,-22.149252,5542.391923349967,7700.675225983541,0.04254434,0.13870531,20.441415850175254,20.393814467447964
chbant1,[''],['song'],chbant1/XC338629.ogg,XC,4.0,https://xeno-canto.org/338629,9.7074,-82.8439,Poliocrania exsul,Chestnut-backed Antbird,Patrick ODonnell,cc-by-nc-sa 4.0,Aves,0.011846105,0.011363157,4254.023012635104,5390.236671742465,4969.215186731292,5861.081809591278,-4.0963163,-6.8824034,-28.518349,-8.785885,-28.758097,-7.6803203,0.0019771269536544927,0.013324352012502759,-17.13021,-26.922222,7175.8171708977625,7473.241748822996,0.030211221,0.016506277,23.19370851446704,23.20126653900505
whwswa1,['whtdov'],['call'],whwswa1/XC577510.ogg,XC,4.5,https://xeno-canto.org/577510,-14.625,-49.0051,Tachycineta albiventer,White-winged Swallow,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.004696473,0.0041174213,3129.2348690910803,2806.30361347141,3917.4054225139603,5697.692570603015,-1.7256039,-2.4195652,-44.377865,-23.113077,-46.842606,-24.406355,-0.006602177366414314,-0.007631037956566882,-22.787457,-33.502846,7152.487474524457,8829.986413043478,0.062077753,0.07063095,21.054383818985684,21.296143886032496
bugtan,[''],[''],bugtan/XC694905.ogg,XC,3.0,https://xeno-canto.org/694905,-0.954,-80.7071,Thraupis episcopus,Blue-gray Tanager,Christopher Rodriguez-Moreira,cc-by-nc-sa 4.0,Aves,0.010352634,0.01529963,2651.413811739043,4484.270136401081,4338.173486388298,5578.156202749833,-3.702183,0.44491458,-34.680107,-13.47227,-36.887135,-14.076221,-0.002351660686885133,-0.002083755499147804,-30.218287,-30.62085,6795.0939439747435,7517.775444135274,0.022724018,0.03839651,26.610466687996635,26.939856189765692
yebfly1,[''],['song'],yebfly1/XC697125.ogg,XC,1.0,https://xeno-canto.org/697125,-9.5894,-35.721,Tolmomyias flaviventris,Yellow-breasted Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.011366764,0.014120718,1959.7034380502816,2612.6387409022445,3484.6913379491557,4945.1624112529735,-1.6868354,0.8752768,-38.98703,-20.94851,-39.193718,-21.224545,-0.00782879629168473,-0.016468282061132312,-25.598446,-28.907576,5720.83568366426,7699.577689601196,0.05010171,0.11988525,21.647664509393348,22.011548765797897
wbwwre1,[''],['song'],wbwwre1/XC525148.ogg,XC,5.0,https://xeno-canto.org/525148,0.2175,-72.4231,Henicorhina leucosticta,White-breasted Wood-Wren,Mauricio Álvarez-Rebolledo,cc-by-nc-sa 4.0,Aves,0.003394002,0.002791887,2593.2880402240585,3630.1047164194106,3708.5696409254197,4972.340870752503,-1.4071319,-2.617338,-36.4732,-18.7086,-41.74337,-20.321,-0.005331533088009167,0.010456528673119057,-25.516304,-36.249382,5865.663684035499,7007.621158275096,0.078023314,0.07249028,22.379254236441554,22.216616134281683
yebfly1,[''],[''],yebfly1/iNat589194.ogg,iNat,0.0,https://static.inaturalist.org/sounds/589194.mp3,-7.3337,-39.4108,Tolmomyias flaviventris,Yellow-breasted Flycatcher,Nereston (Nelinho) Camargo,cc-by-nc 4.0,Aves,0.008560944,0.010729508,2059.8494003904148,3188.884075163198,3935.737871311831,5961.684618980828,-2.3796844,1.1832086,-26.749725,-16.31031,-37.93485,-24.046366,0.0008475694475611474,0.00478356543226024,-13.319418,-26.052958,7425.445963541667,8957.553304036459,0.062387247,0.1831247,19.89448620952878,19.756348854202738
sahpar1,[''],['flight call'],sahpar1/XC26915.ogg,XC,3.0,https://xeno-canto.org/26915,6.9834,-73.4334,Pyrilia pyrilia,Saffron-headed Parrot,Myornis,cc-by-nc-sa 3.0,Aves,0.0024238531,0.0020292327,4453.244474411404,4591.864097750387,4327.1831112471245,5888.430980179692,-5.127227,-8.773676,-25.925425,-9.986868,-37.94667,-13.353434,-0.0008412095395820189,-0.0006998466406589712,-18.627802,-31.63122,6945.180353055334,8424.5068359375,0.0674389,0.077834666,19.917380955078123,19.69096652957841
yehcar1,[''],['call'],yehcar1/XC295567.ogg,XC,0.0,https://xeno-canto.org/295567,-20.3642,-51.4197,Milvago chimachima,Yellow-headed Caracara,Fernando Igor de Godoy,cc-by-nc-sa 4.0,Aves,0.0061714426,0.0066937623,4294.354282728162,2831.2932846030662,2737.716576107596,5795.527529266954,-1.0656824,1.5327096,-26.971676,-13.210491,-42.765816,-13.424339,-0.0028455718145431012,-0.0029271054377417007,-16.421997,-27.700327,6280.818305335968,9176.778791224062,0.01563716,0.25613242,19.776447724770772,19.27512332304333
saffin,[''],[''],saffin/iNat580793.ogg,iNat,0.0,https://static.inaturalist.org/sounds/580793.m4a,-34.762,-55.7268,Sicalis flaveola,Saffron Finch,Unknown,cc-by-nc 4.0,Aves,0.004576832,0.005630168,2776.7170267328856,3517.3957969689595,3110.862562953697,4708.483091317792,-4.1447306,-0.9902453,-29.50341,-15.730946,-48.503365,-29.45896,0.005198357865726018,0.0016886784346002266,-15.51882,-28.320951,4900.756343966467,6338.138332414987,0.0039483295,0.044408053,23.346028819355528,23.07246202699876
banana,['baymac'],['song'],banana/XC1926.ogg,XC,3.5,https://xeno-canto.org/1926,-14.6112,-61.1928,Coereba flaveola,Bananaquit,Sjoerd Mayer,cc-by-nc-sa 3.0,Aves,0.00564326,0.008390852,5481.580987377202,6296.6456152242645,4553.528003524852,6322.202379472789,-3.5393262,0.6922897,-39.329865,-16.600346,-42.841408,-19.293396,-0.006711602895174509,-0.0025583933598979686,-18.355442,-31.052677,7603.7706877055925,8046.5613435444075,0.050556835,0.044452496,20.13769614495747,20.077886409898625
cocwoo1,[''],[''],cocwoo1/iNat78669.ogg,iNat,0.0,https://static.inaturalist.org/sounds/78669.mp3,8.9803,-79.5647,Xiphorhynchus susurrans,Cocoa Woodcreeper,Rosabel Miro,cc-by-nc 4.0,Aves,0.004212634,0.0031133613,2296.4947532316633,2613.5018626594724,3128.9937840024,4280.66360483484,-2.5043592,-5.4084625,-22.996647,0.64002943,-24.298323,-1.2068012,0.01110109735512988,-0.014122103067629272,-16.994213,-29.630373,4870.976186899038,6034.100435697115,0.008283638,0.009426986,25.332609497389306,25.09507650995925
crbtan1,[''],['song'],crbtan1/XC199035.ogg,XC,5.0,https://xeno-canto.org/199035,9.1332,-79.7195,Ramphocelus dimidiatus,Crimson-backed Tanager,Guillermo Funes,cc-by-nc-sa 4.0,Aves,0.0056854603,0.0041465834,2294.1882297671687,2936.5422091445457,2562.2037163379982,4222.252467451834,-3.1432843,-4.8071404,-29.778942,-17.962824,-46.342865,-21.044807,0.0027572834319493683,0.0004001406034462544,-23.258993,-33.303604,4213.9745186726,6518.927247605457,0.010679304,0.08577585,22.78440118620349,22.414505102535188
chbant1,[''],['song'],chbant1/XC711931.ogg,XC,4.0,https://xeno-canto.org/711931,0.0304,-78.8665,Poliocrania exsul,Chestnut-backed Antbird,Ron Overholtz,cc-by-nc-sa 4.0,Aves,0.0066852053,0.0077448483,1868.0197578026934,3395.1091266837825,5270.000643275002,6566.993963205984,-4.4311075,-4.7907357,-12.752175,-2.9028118,-6.415703,1.060164,-0.005091548672500524,-0.014475571711038065,-25.778954,-31.565332,8465.305397727272,9125.31405362216,0.13904437,0.09313591,20.45637535068446,21.098043587888856
grekis,[''],[''],grekis/iNat315410.ogg,iNat,0.0,https://static.inaturalist.org/sounds/315410.wav,8.7034,-75.1799,Pitangus sulphuratus,Great Kiskadee,Cristian Cañavera,cc-by-nc 4.0,Aves,0.001491462,0.00136177,1227.1044527064828,4124.026956344082,3415.604606818342,5317.868725635264,-7.0422955,-6.107485,-34.95558,-12.408948,-42.318886,-15.644046,-0.012315737115802076,-0.0018560383678228806,-22.611916,-35.405376,6909.9959199808145,7969.335403998114,0.044057567,0.13513519,21.584253880332344,21.506006688163367
pirfly1,[''],"['song', '""(slow) alternate song']",pirfly1/XC259030.ogg,XC,5.0,https://xeno-canto.org/259030,-1.035,-77.399,Legatus leucophaius,Piratic Flycatcher,John V. Moore,cc-by-nc-sa 4.0,Aves,0.009046672,0.006118918,1632.5509744132698,2574.238964505654,2610.257478463305,3942.1333111390986,-4.530677,-7.2847204,-27.390404,-13.965733,-32.186985,-17.806831,-0.0035569220709162955,0.005424021170122802,-16.116886,-28.65133,4218.176695097477,6404.903105289564,0.016782975,0.044509433,23.109007745668855,23.22264259143481
solsan,[''],[''],solsan/iNat788561.ogg,iNat,0.0,https://static.inaturalist.org/sounds/788561.wav,50.0166,-110.6737,Tringa solitaria,Solitary Sandpiper,David Scott,cc-by-nc 4.0,Aves,0.008116184,0.008816522,2041.7372263077255,6440.35467827646,3893.3813490228436,6065.2125392216685,-6.823721,-4.3241568,-36.72331,-11.516983,-36.284595,-12.97639,0.0009256569417502139,0.003827930718461483,-16.11877,-28.61287,7527.980629015442,8635.367831203506,0.07040595,0.13198498,20.26268540702492,20.354830090966942
stbwoo2,['neocor'],['song'],stbwoo2/XC561708.ogg,XC,4.5,https://xeno-canto.org/561708,9.0095,-79.4684,Dendroplex picus,Straight-billed Woodcreeper,Kent Livezey,cc-by-nc-sa 4.0,Aves,0.009775008,0.008056584,1657.270340307513,2611.4944010761087,3478.4263266896046,4445.329725854423,-5.5304265,-6.9889426,-32.329437,-9.772684,-33.5932,-10.302114,-0.011722665264398349,-0.01135766936769921,-29.649124,-31.83865,5579.074388053549,6442.837171698336,0.021057438,0.02924307,23.0800670981284,23.679271480931003
crebob1,[''],[''],crebob1/iNat77054.ogg,iNat,0.0,https://static.inaturalist.org/sounds/77054.m4a,8.0113,-80.5222,Colinus cristatus,Crested Bobwhite,Oliver Rodríguez,cc-by-nc 4.0,Aves,0.005051221,0.00043283874,509.8836544034503,2576.773439871598,1332.0075412188778,4540.029195528194,-5.494562,-27.489151,-21.54498,-4.990324,-29.203358,-11.715432,-0.0008695928232954233,-0.0013515561337997751,-15.376553,-28.279894,2866.8820215650826,8144.9192520015495,0.025383173,0.15184052,20.81495729212809,20.34787108352788
baymac,[''],['uncertain'],baymac/XC939106.ogg,XC,3.0,https://xeno-canto.org/939106,4.1989,-74.6309,Ara ararauna,Blue-and-yellow Macaw,Sebastian,cc-by-nc-sa 4.0,Aves,0.023036258,0.014871072,1296.5623116022718,2539.569384500878,3184.2521402128123,4305.065548036267,-3.284407,-6.7460365,-35.16729,-9.945009,-38.55387,-11.076888,-3.8033889797611555e-05,0.0031017060351248584,-24.878662,-32.14146,5142.940302309783,6646.738068953804,0.06800439,0.07995306,21.806575014746617,21.697098444051942
saffin,[''],['song'],saffin/XC553896.ogg,XC,5.0,https://xeno-canto.org/553896,-32.1588,-58.1215,Sicalis flaveola,Saffron Finch,Guillermo Treboux,cc-by-nc-sa 4.0,Aves,0.0023246245,0.0035610914,4042.6971541009375,4902.055563037819,4650.566655097123,5810.963590995203,-2.5539515,1.3004644,-41.383804,-21.500664,-41.9319,-21.711657,-4.9588972241406205e-05,0.000836652954386942,-26.716665,-37.33716,6682.219994919312,7134.026654389594,0.023232192,0.040144283,22.136677803116537,22.182433523482565
strfly1,[''],[''],strfly1/iNat1198486.ogg,iNat,0.0,https://static.inaturalist.org/sounds/1198486.m4a,-25.5539,-54.5207,Myiodynastes maculatus,Streaked Flycatcher,Unknown,cc-by-nc 4.0,Aves,0.00075649866,0.00034584146,2534.3546007338346,6708.919003096532,2920.4170974852223,6537.861531464774,-13.127056,-17.229332,-12.724373,5.7249446,-31.256426,-10.737688,-0.0023669901613941513,-0.0036313536127654074,-18.08086,-30.925097,7031.597453791921,9627.530130525915,0.010568174,0.08778461,20.581192101425263,20.305615471445048
baymac,[''],['flight call'],baymac/XC167329.ogg,XC,4.0,https://xeno-canto.org/167329,-8.8878,-62.2945,Ara ararauna,Blue-and-yellow Macaw,GABRIEL LEITE,cc-by-nc-sa 3.0,Aves,0.008067046,0.0035893023,3275.1863748383735,4604.324648467697,1823.1374745440733,4558.61294701959,-3.1274896,-8.10103,-31.803179,-16.8988,-41.553474,-21.507793,-0.0035480825689314485,-0.0009277524915786939,-12.484876,-25.43766,4389.120253696236,7227.476846018145,0.0055047506,0.13734967,20.19920242812113,19.650235274601172
orcpar,[''],['call'],orcpar/XC334715.ogg,XC,4.0,https://xeno-canto.org/334715,15.4963,-92.8881,Brotogeris jugularis,Orange-chinned Parakeet,Richard E. Webster,cc-by-nc-sa 4.0,Aves,0.0043357112,0.003918844,1493.9929356411894,1783.5776443498,3116.2957825981516,4107.551295651718,-2.3748484,-2.6101756,-39.310127,-20.947458,-43.188858,-21.875408,-0.004132943068756394,-0.015192895973809246,-34.54364,-35.584965,4827.749777589169,6463.314931180465,0.016400995,0.04980573,23.66714676352133,23.9491432198309
butsal1,[''],[''],butsal1/iNat1184912.ogg,iNat,0.0,https://static.inaturalist.org/sounds/1184912.wav,17.485,-92.0554,Saltator maximus,Buff-throated Saltator,Miguel Ángel Mota Ayala,cc-by-nc 4.0,Aves,0.0006271247,0.00084676326,6948.926043814788,5942.045386360625,6098.607996403543,7531.066225062552,-1.8151498,1.0496938,-46.073654,-20.140135,-45.70072,-19.53489,-0.011686353643195998,-0.0005147754164847551,-31.273514,-40.863342,9093.52521527538,9464.169935363432,0.16050836,0.06579659,18.626047956908042,18.83567601016568
amekes,[''],['call'],amekes/XC391843.ogg,XC,4.0,https://xeno-canto.org/391843,14.51,-90.7376,Falco sparverius,American Kestrel,Bram Piot,cc-by-nc-sa 4.0,Aves,0.00064613554,0.0007727576,1725.4866886753757,3397.3622804159068,4592.624904856484,5900.686710942517,-2.870989,-1.1142633,-45.7597,-23.566187,-45.327103,-23.528168,-0.002692258749660301,0.0011667096356123218,-41.256844,-40.450527,7909.707243546196,8898.381639563519,0.14557423,0.14173873,22.834268347119455,23.465367771451124
yecspi2,[''],['song'],yecspi2/XC516439.ogg,XC,4.0,https://xeno-canto.org/516439,5.8449,-55.147,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Rolf A. de By,cc-by-nc-sa 4.0,Aves,0.012263602,0.014655005,4214.889219344504,4978.802820069956,4864.866074147756,5691.095836901514,-5.984048,-5.5946345,-34.701775,-6.1410885,-35.073254,-7.5214157,4.948211493618704e-05,9.760162329444792e-05,-20.637558,-28.642982,6806.011237720451,7063.389360786665,0.013224231,0.008436589,23.397338981892428,23.807548102081608
whtdov,[''],['song'],whtdov/XC210887.ogg,XC,4.0,https://xeno-canto.org/210887,-22.1978,-49.6457,Leptotila verreauxi,White-tipped Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0,Aves,0.0043307375,0.002734436,1375.609871012943,2866.6508446731746,2937.227410149479,5042.191171410687,-4.9067855,-8.00746,-3.7855885,-0.16226676,-5.4397964,3.6904387,-0.0036616052038307314,-0.0019037938959140816,-21.618382,-33.588097,5494.8808771433505,7915.864358848221,0.032755002,0.15289845,20.978317304405312,20.915426777451152
creoro1,[''],"['song', 'song with wing flutter']",creoro1/XC912194.ogg,XC,5.0,https://xeno-canto.org/912194,4.5031,-73.3436,Psarocolius decumanus,Crested Oropendola,Nelsy Niño R,cc-by-nc-sa 4.0,Aves,0.021810751,0.0072559034,1767.7122898200587,2898.371465216237,2370.810181250281,4371.0367297319335,-8.427431,-19.235283,-2.821916,5.008482,-17.558802,-10.23892,-0.0012781408780350326,0.0030106407014784536,-6.8385944,-19.80922,4523.322655471173,6758.065094142875,0.013498311,0.059588768,21.515076963884976,21.247038187160868
trokin,[''],['song'],trokin/XC197482.ogg,XC,4.0,https://xeno-canto.org/197482,7.3682,-69.4407,Tyrannus melancholicus,Tropical Kingbird,Joe Klaiber,cc-by-nc-sa 4.0,Aves,0.0054569505,0.0053204284,1477.0246062320796,1950.8841103023785,2500.8934970350233,3813.113975520873,-5.269536,-3.3776095,-37.267548,-11.284197,-38.86194,-12.463085,-0.00016382900148617877,0.0005993200541403451,-22.667274,-32.373047,3714.2731508554984,5986.842339774758,0.012945093,0.061289724,20.56426608677069,20.958440799859034
thlsch3,[''],['song'],thlsch3/XC898386.ogg,XC,4.0,https://xeno-canto.org/898386,-9.0215,-54.4834,Schiffornis turdina,Brown-winged Schiffornis,Dante Buzzetti,cc-by-nc-sa 4.0,Aves,0.0047035865,0.002614231,1080.9362719215342,2063.3434247840414,3058.350143965597,4512.091470265191,-5.4799786,-12.208912,-23.641861,-5.043105,-22.274563,-3.9889457,-0.0023223874932873727,0.0036917066852087056,-21.473557,-32.84173,5326.9703658585695,7495.9272246999835,0.06360218,0.11753492,21.025385189494237,21.211438718638984
grekis,[''],['song'],grekis/XC127206.ogg,XC,5.0,https://xeno-canto.org/127206,4.1809,-72.9136,Pitangus sulphuratus,Great Kiskadee,Oswaldo Cortes,cc-by-nc-sa 3.0,Aves,0.0056209983,0.0044155293,1368.7890297349868,3520.876088262722,3291.970181072567,5233.298347559531,-3.5324144,-4.549487,-36.798386,-19.784037,-45.12882,-23.646175,0.004223849944717805,0.000757222090631147,-13.507659,-26.384295,6320.5770956503375,8170.1254354940875,0.0563552,0.17313069,19.534381230538727,19.542954056448135
wbwwre1,[''],['song'],wbwwre1/XC286835.ogg,XC,5.0,https://xeno-canto.org/286835,-0.114,-77.442,Henicorhina leucosticta,White-breasted Wood-Wren,Patricio Mena Valenzuela,cc-by-nc-sa 4.0,Aves,0.06790269,0.05671799,2986.4945879345178,3127.6761993775212,3582.538099940383,4178.56004889741,-3.3000994,-4.9799128,-31.348602,-6.4154243,-31.221119,-5.7812886,0.02858405328297857,0.03093385154543408,-20.39515,-26.849483,4503.959303635817,5677.984736515926,0.015440547,0.017555604,24.2634709256304,24.551805924322448
whtdov,[''],['song'],whtdov/XC837787.ogg,XC,5.0,https://xeno-canto.org/837787,11.8168,-69.9414,Leptotila verreauxi,White-tipped Dove,Francisco contreras,cc-by-nc-sa 4.0,Aves,0.0008941373,0.00023106353,719.3514367807775,2075.4709800631144,1933.2474818209946,4383.447098974639,-4.8580637,-20.799583,14.42491,18.283321,3.251781,5.2005873,-0.00965403363275059,-0.012917583624344649,-26.080177,-38.93359,3884.402454048372,7942.324781542923,0.009428452,0.09593597,21.84458550081639,21.371029673654338
